序号,经度,纬度
92,113.48747091883708,22.30883738916069
93,113.52863941234024,22.310171558891
94,113.48118407206093,22.31030903677648
95,113.4724486636594,22.32070395773169
96,113.47861218519743,22.32478183165852
97,113.47157043516312,22.328611756516825
98,113.48173720140899,22.33292362929511
99,113.45796013824776,22.338350607648405
100,113.48367730460107,22.33885206247048
101,113.44008235683451,22.34119131099732
102,113.41164847073074,22.342917843296483
103,113.42851726206864,22.343956035353056
104,113.59828730034495,22.34401607296636
105,113.5947471146392,22.344137776230184
106,113.466296,22.344598
107,113.41821547058822,22.346881558573767
108,113.46714999606972,22.347330037621088
109,113.44142156652731,22.348246420115
110,113.51798687269772,22.349020254119946
111,113.47986399999999,22.349846
112,113.42676963602968,22.351121402615142
113,113.45495333445557,22.352403546462245
114,113.62469847739098,22.353308822092405
115,113.52696,22.353989000000002
116,113.39742779895987,22.354037677124015
117,113.61069367876713,22.35435153039851
118,113.38951999999999,22.355183
119,113.5277131542828,22.356198194957656
120,113.52479570310108,22.356930845436167
121,113.61535668313043,22.357130040886087
122,113.62734745185509,22.357590456697007
123,113.39713034357305,22.35788423664113
124,113.61284609611783,22.358150251242748
125,113.5520171507692,22.35829820307692
126,113.60127476781412,22.35887144643711
127,113.4802453768116,22.359019483091792
128,113.46182598397682,22.359316987849546
129,113.55921770755873,22.359455042648676
130,113.4398073553709,22.359917412676662
131,113.43023045956423,22.360068646801086
132,113.49705615795008,22.36150268510672
133,113.44960305246315,22.36177740591124
134,113.6021405793934,22.365468160503227
135,113.6056916877407,22.36585172191816
136,113.48726487367651,22.36657151951283
137,113.44169510921532,22.36683236337845
138,113.4963469520062,22.36883101360468
139,113.44963209320808,22.368844258209048
140,113.45704442317074,22.368957737523328
141,113.54583443624253,22.36993050212995
142,113.43433436623604,22.37088925467028
143,113.46761423249501,22.371653870062516
144,113.57655450487202,22.373339183576746
145,113.56140381775313,22.37343467984431
146,113.57909602941172,22.37515709933517
147,113.45714542264562,22.37734887107395
148,113.56935546066408,22.377963022035186
149,113.45131871326592,22.378581700535552
150,113.55126205983305,22.380158158770357
151,113.42913438797407,22.380733516648025
152,113.55820083146848,22.38135581237396
153,113.5554595970488,22.385799580516828
154,113.51056691859765,22.386189206422905
155,113.334421138321,22.386609156070325
156,113.54977759602669,22.38698947787931
157,113.52290842899625,22.387496858488426
158,113.33712033271792,22.38779255987028
159,113.5387042404758,22.38916163783424
160,113.57404711340112,22.390812695876928
161,113.35087028259821,22.39224684001868
162,113.45796976293556,22.393778168372155
163,113.45415645376465,22.394906987015105
164,113.46370579940685,22.396042173755035
165,113.33460366672057,22.396534412634512
166,113.51875199999996,22.39663800000001
167,113.3414342704822,22.39891224267928
168,113.56599039155178,22.400432203542785
169,113.34652131883999,22.400483815733814
170,113.46668500000001,22.405051999999998
171,113.57145664968895,22.406705508705464
172,113.33894199999999,22.407067
173,113.33299525376968,22.41027326505484
174,113.30363884622291,22.413339286205613
175,113.3198782917678,22.421843102682004
176,113.47300800000001,22.422351000000003
177,113.32804325614296,22.422877498278226
178,113.55701123926417,22.424696123310934
179,113.32670169729178,22.42545458909713
180,113.55452999024143,22.4346699778882
181,113.3949498367698,22.435287388379813
182,113.32321766129368,22.4381637463624
183,113.39782308376543,22.441127179107884
184,113.37607653934369,22.443193396595735
185,113.33376499999999,22.443403
186,113.337277635546,22.44385898645446
187,113.37035058308916,22.444152694875008
188,113.51815733156485,22.444768717868858
189,113.37410238461706,22.445886124758886
190,113.39750196822573,22.446466085142173
191,113.546458,22.44924
192,113.542313,22.450995000000002
193,113.35586400000004,22.45418800000001
194,113.28323499315607,22.46148494582132
195,113.27210017126684,22.463057072972312
196,113.35161699999999,22.466188998073925
197,113.2648365394639,22.468490397718547
198,113.28357034889956,22.469797274882442
199,113.29986164019668,22.472199877077106
200,113.3074020240908,22.47266516206935
201,113.29123419928922,22.472781321758028
202,113.515529,22.475614999999998
203,113.29838096936784,22.4766477996917
204,113.29087860037323,22.47807624598936
205,113.31498100000003,22.481723000000002
206,113.41817464355309,22.483006673026512
207,113.55194081844,22.483610806358367
208,113.89527700000001,22.48494499845632
209,113.89542284203584,22.485113734183564
210,113.89449399999997,22.48513099846011
211,113.32019717358604,22.48530656328896
212,113.297701,22.485308
213,113.54965232962616,22.485464547096097
214,113.90986517586187,22.48587636413408
215,113.41830002137856,22.486584531779044
216,113.26936446539507,22.487526441798334
217,113.36588561613691,22.488979326826293
218,113.92294652813268,22.490061128541605
219,113.36197512624588,22.490858439367074
220,113.53223166071315,22.492823688385172
221,113.54093979775335,22.492971178506625
222,113.93672061067778,22.49303360073376
223,113.93117586264687,22.49344156457736
224,113.35030662946957,22.494945505413018
225,113.42275637576424,22.49514593767161
226,113.92921759171291,22.49681112615924
227,113.93670749404436,22.49799434194633
228,113.30024099999999,22.49854
229,113.27967220034748,22.499016019781266
230,113.92455076813498,22.499287676774927
231,113.53960681770559,22.49938158715521
232,113.89471342482872,22.499676464905885
233,113.89665079964922,22.50021874001777
234,113.53372033612852,22.500874379299056
235,113.36281864368736,22.50102963029761
236,113.37321462120899,22.50103692889916
237,113.34757874253772,22.502051172456284
238,113.4522711328467,22.502324228942925
239,113.33765174351372,22.502940810999412
240,113.42883135575217,22.503301949952007
241,113.38380650747256,22.503814926574478
242,113.46250672258567,22.506897035977758
243,113.94571192948973,22.507208399143924
244,113.95812597641537,22.507274880912
245,113.4185283083378,22.507316218106904
246,113.53717562858758,22.50735226308191
247,113.38597770374471,22.508199183840212
248,113.89556584285893,22.50832316713739
249,113.42612441647236,22.508561235335044
250,113.36169971748856,22.508642245350767
251,113.31995278823229,22.50882855941401
252,113.53255048150362,22.50905648013629
253,113.92851428310043,22.509800213618327
254,113.31312588518942,22.510809804040647
255,113.38342824678112,22.51130145201962
256,113.37116484582974,22.511318992933685
257,113.40115214564457,22.512166655221435
258,113.924489,22.512615
259,113.34669629366795,22.512702593881546
260,113.43805712559605,22.51279991085965
261,113.34439637393268,22.51346394927817
262,113.93727605273605,22.513465911277148
263,113.40893639152388,22.513566202147413
264,114.05348057286692,22.51376707624621
265,114.06050984285713,22.514194957142855
266,113.30291939088369,22.5143347461368
267,113.46850052498112,22.51438605503925
268,113.42536998912186,22.515695422283407
269,113.93653237216459,22.516445841496306
270,113.32274646694151,22.51653421640197
271,113.30208276131908,22.516572153202
272,113.33413972601488,22.51676074711798
273,113.47925508380725,22.517081714278287
274,113.89351947902857,22.517207274564644
275,113.30937516876287,22.517596324764188
276,113.40662868378656,22.517624976852602
277,113.38933337292913,22.518153004984807
278,113.40092601200756,22.51839441835388
279,113.43876768879595,22.51862228544721
280,113.34772113200435,22.519191510941837
281,113.34041009627613,22.519532403340076
282,114.0595729253075,22.52011080281936
283,113.37199063515,22.520284428978304
284,113.42359000818216,22.52055014690832
285,113.53947901975648,22.52087549459091
286,113.51139328924127,22.52108556906789
287,113.38333440330912,22.52162286777389
288,114.0682997907516,22.521730298433148
289,113.921468069028,22.52216835309512
290,113.90765813564232,22.522528951894287
291,113.35829373763175,22.522694361602092
292,113.94517996324606,22.52276014991141
293,113.57653847522863,22.52285867325601
294,113.93102184920096,22.523154086511386
295,113.46470457257149,22.52332010710421
296,114.0444063381265,22.52373545059425
297,114.0483675852153,22.52394612097681
298,113.55235623699932,22.525245113564143
299,113.28395040485796,22.525600703689264
300,113.41944542238319,22.52649185029773
301,113.57333947716398,22.52697894020331
302,113.37066986328578,22.527077428076336
303,113.99773559147644,22.52738544318341
304,113.34059917766987,22.528140155768966
305,113.34634192238885,22.528158731536717
306,113.38073038256918,22.528447452786413
307,114.05803411045588,22.528949772599525
308,113.35997092789718,22.528983789234772
309,113.39242569889812,22.529286082701763
310,113.4124897079494,22.52943160311833
311,113.92375002114508,22.529469221019145
312,114.05377733934459,22.529484846284696
313,113.39966470425483,22.52958715436908
314,113.30870964453808,22.52965082030355
315,113.9943762396628,22.529694781628976
316,113.97461594582434,22.52990621103695
317,114.0385424939608,22.52992153873252
318,113.94735062378072,22.531004062463122
319,114.03266385106443,22.53109351995405
320,113.93703476689629,22.531336095238967
321,113.32364234304994,22.531675354612414
322,113.42873323630764,22.531819417078857
323,113.92785713213652,22.53183895854353
324,113.32932401430095,22.53184523161073
325,114.0684537482237,22.5320031240444
326,113.26200515022109,22.53214586295231
327,114.08204372950426,22.53249056267541
328,114.08553612554512,22.533316774568085
329,113.26502409058139,22.53469298648877
330,114.049222,22.535045
331,113.54366591992184,22.535857902292342
332,113.42880870852699,22.53615662506721
333,113.39813330786798,22.536878481635558
334,113.44791944444445,22.536977888888888
335,113.40893928803648,22.537454825150146
336,113.9083925311569,22.538028653888112
337,113.93691508021715,22.538470557119087
338,113.38193452769104,22.538533182529804
339,113.259219506408,22.53858073666521
340,113.92274658584984,22.53892594211975
341,114.08910333369421,22.539080036199927
342,113.309354,22.539214000000005
343,114.071344970947,22.53931924680775
344,113.92684347042372,22.539457276045688
345,113.99155293033691,22.539529671359077
346,113.39069896324007,22.539857968811287
347,113.25368718706444,22.53991912915053
348,114.03195027924444,22.540205493034183
349,113.2198446011505,22.54033151512101
350,114.06008632044544,22.540444928853717
351,113.23491121358863,22.54047362737629
352,113.977932171962,22.54064816789104
353,114.0376062,22.540755800000003
354,113.46336906107805,22.54082598094141
355,113.97419513028828,22.541209781880283
356,113.46880835956541,22.541284817470803
357,113.47567431633252,22.5413264920043
358,113.49319322342369,22.541360411927318
359,113.95954278228956,22.541372982655144
360,113.3584656141691,22.541539834971505
361,113.94948763565641,22.541725193635607
362,114.12653995195056,22.54217501578065
363,114.12233588728719,22.542307942259875
364,114.07736157243707,22.54273099733037
365,114.02289514200024,22.542773254812516
366,114.09952594181507,22.54399710535387
367,113.36623215916731,22.544260087793546
368,114.10743326376983,22.54453423833766
369,114.0025273746262,22.54464767755372
370,113.2235827334338,22.5454960405848
371,113.2497413136294,22.545576751906253
372,114.10962885444523,22.54595227506376
373,113.97883313780642,22.5459571794655
374,114.03223811798118,22.546001780232874
375,113.91232099999999,22.546472
376,113.40768879455796,22.546821122118892
377,113.9203841795372,22.54686666426023
378,113.57509220335804,22.547594390358466
379,114.04273166681959,22.547692279149604
380,113.39686055556082,22.54793241344041
381,114.15992502238092,22.54797824267945
382,113.41853563115271,22.5482827237828
383,113.9573821441604,22.548506802947035
384,113.36957832677551,22.548555890120106
385,113.38573204816116,22.548623335589532
386,113.92978267543836,22.548632423957766
387,113.26620738270113,22.548909657759857
388,113.36386712272072,22.549013723843387
389,114.13053880446756,22.549310962789306
390,114.08036903545286,22.5493356667806
391,114.05239581887285,22.549435116083245
392,113.47631041046127,22.549613447954933
393,114.09911320344236,22.549639965310877
394,113.2428810949534,22.55000559852783
395,114.12028682433608,22.55001003016069
396,113.46309699999999,22.550304
397,113.97326863061156,22.55078940816333
398,113.46948334560408,22.55098953103847
399,114.07136212935907,22.55099163915497
400,114.06239738186972,22.551920787307647
401,113.309374,22.551949
402,113.95197879899813,22.55228224474989
403,113.94183657635185,22.552572573913746
404,114.09268551009184,22.552900234942964
405,113.32717159859048,22.553010704105212
406,114.15127191102268,22.553194687051157
407,113.25674968537584,22.55332317437902
408,114.00483339479307,22.55352640278427
409,114.01678263841923,22.55352661474051
410,113.89248808930807,22.553662579525383
411,114.13910658749369,22.55374468693707
412,113.48858366678274,22.554041380753702
413,113.4989632256224,22.55406970265671
414,113.99379695542372,22.554091475383462
415,113.42382650513971,22.555187021023976
416,113.38770519945265,22.555410408358195
417,114.10399514984732,22.555608358260606
418,113.49000216901413,22.555715295773247
419,113.93524969837843,22.55598232862949
420,114.09149648969746,22.55627889826746
421,114.13869480541828,22.557641296676888
422,113.95058903820332,22.557656068439652
423,113.38466899999999,22.557893
424,113.57528849932864,22.557974276192464
425,113.47590042874212,22.557998406873764
426,113.49565598523569,22.558030294934635
427,114.14730841375679,22.558043321288363
428,113.98638449124478,22.55846369763352
429,113.89259953271343,22.558475267485733
430,114.11693864620571,22.558528799437838
431,114.12921866905329,22.55899061431403
432,113.45033653327816,22.559102576001386
433,113.25542171144552,22.55922017567252
434,114.06523205581699,22.55926937844675
435,113.5169402768718,22.559351931828708
436,113.915173,22.559520000000003
437,114.18941315868256,22.55981358364019
438,114.05092016018342,22.560413389808392
439,113.25059051715162,22.560526991915683
440,113.86934971584671,22.56059717095491
441,113.35652153025819,22.56065520372918
442,114.03842133424442,22.561104194201302
443,114.10920938601113,22.56123816665765
444,113.93053658648005,22.561476876857792
445,113.4050250042652,22.561595956454635
446,113.4434019336618,22.56169449917913
447,113.53668845950304,22.56198282480069
448,114.076857,22.562084
449,113.34843933113571,22.56264480311317
450,113.95746313371583,22.56270015963004
451,113.24108377390112,22.562904627743983
452,113.90080541648287,22.56292472084955
453,114.1959076016864,22.563403834855066
454,113.90728558592232,22.56366616102173
455,113.33634422418214,22.563765056726517
456,114.055838,22.563887
457,114.16682797898136,22.564108851172524
458,113.47181143737707,22.56434223577633
459,113.507508,22.5646
460,113.86358,22.564713
461,113.98174568181815,22.56483043939394
462,113.95475806873749,22.565411960705557
463,113.47174984979799,22.56581218998364
464,113.99022429166277,22.565841588335672
465,113.98092055855696,22.56631677468416
466,113.3845610354866,22.56668080266598
467,113.50805071354084,22.567744476801877
468,113.86176052299778,22.5679425690528
469,113.3854650847678,22.568597367614327
470,114.04223775296292,22.568667401161232
471,113.34879074530365,22.569014595684546
472,113.57112526146295,22.56909485328475
473,114.15653842548559,22.569229024999576
474,113.48394045794585,22.569356320319272
475,114.1787031864242,22.569423818290844
476,114.04830196622042,22.569483467192477
477,113.53579708813801,22.569533963359824
478,114.10820749033623,22.569694289703946
479,113.08283633333332,22.57009983333333
480,113.90220642971796,22.57012298218305
481,113.90734660378408,22.570525859025466
482,114.10381672799645,22.570525909796405
483,114.07563417729315,22.57059063801868
484,114.14596528934312,22.57059322060677
485,114.12003494108801,22.570613063323503
486,113.48753257872349,22.57069929935715
487,114.07082074124679,22.570819761069522
488,113.36825988113054,22.571020950053786
489,113.9160502187009,22.57105915881549
490,114.06103681944477,22.57108667337492
491,113.97018582051099,22.57114325564899
492,113.46226446601715,22.57114993356027
493,114.14330460344824,22.571287246576656
494,114.12962324183628,22.57133181712379
495,113.9592158883598,22.57137521418432
496,113.56278924864704,22.57159044485768
497,113.87120830914854,22.571627865475012
498,113.51557351337696,22.57171474351575
499,113.43727009624321,22.571753516700703
500,113.27407343890543,22.571779658266397
501,114.17428790422,22.57194919009571
502,113.27532499999998,22.572343
503,113.24556677691791,22.5724435856414
504,113.57932465389757,22.572703945921287
505,113.92874723527136,22.57279716907189
506,113.34122327661429,22.572935045875496
507,113.23293148268496,22.57298028161133
508,113.2390080119084,22.57318931747088
509,113.4125839133297,22.57344520378644
510,113.87913815833788,22.57349139359852
511,113.88999517092577,22.573578589099263
512,113.39930279816856,22.57406932293384
513,113.06994299999998,22.575253
514,113.46705929069228,22.575432637152787
515,113.46064163328407,22.57591769123105
516,113.44801862031444,22.576284446330213
517,113.96932109615308,22.576575646667987
518,114.1177449132529,22.576614592892536
519,113.444416657345,22.57666364531536
520,113.360472,22.57682800000001
521,113.57773336973156,22.576923219133672
522,113.3461601366672,22.576969761783968
523,114.07541550953795,22.57697799507861
524,113.24715009898772,22.57700195927777
525,114.10443921706243,22.577059602702718
526,113.93560083532043,22.577062207683124
527,114.10913378473148,22.577076537401467
528,113.86410684772476,22.577242372665488
529,114.06779394142988,22.57779849061449
530,114.14694452938328,22.57823159124739
531,113.38991797469879,22.57865270627803
532,113.871536344333,22.578887734638943
533,113.87898570028484,22.579154348262854
534,113.93321925026659,22.57915947401576
535,113.2405705846088,22.57941058946723
536,113.22225533402988,22.579597858938733
537,113.33842689066928,22.57984311643303
538,113.91959366277253,22.5800051932932
539,114.14345968259987,22.580421381547183
540,113.9587191139291,22.58153871483537
541,113.90156575885412,22.581545978909663
542,113.9483185127255,22.581710947310672
543,113.39814962521028,22.58178630241364
544,113.23364511404692,22.581954368557497
545,113.88791093214985,22.58206390571272
546,113.90914863604038,22.58243024414616
547,113.3294148123737,22.58261777549041
548,114.12882341440056,22.582782587414144
549,113.97556407541391,22.583496664159927
550,113.32354083167515,22.583903636213464
551,113.288807109442,22.583921838290625
552,113.3839112315467,22.584216227463425
553,113.35244355992756,22.58501660239984
554,114.14507777738474,22.58593481554636
555,113.4264319543288,22.58616229682373
556,113.90858186691187,22.586295280991248
557,113.89291551585777,22.586766369789267
558,113.9207911401998,22.586844616615906
559,113.3988438878038,22.58718114489346
560,113.29092229739227,22.587409773149446
561,113.23706746237505,22.587439072250024
562,114.11377023879123,22.587447926847485
563,113.89796577938928,22.58751565658844
564,113.86749144774528,22.587523038700056
565,113.87972173224483,22.587570396143928
566,114.1418648036998,22.58844199501145
567,113.86280611660776,22.588861574412665
568,113.32378930347807,22.588876373626427
569,114.12695256085644,22.58891167726119
570,113.38386343480343,22.589246773341504
571,113.96076459918396,22.589507328906432
572,113.23223605508385,22.58952231715776
573,113.38901989930568,22.589714151448817
574,113.97202464698351,22.58984225094814
575,113.22071325158831,22.589871545431052
576,113.21173628230012,22.589971359333163
577,114.121341805832,22.590510618480085
578,113.97712357930872,22.590567687343803
579,113.93615216895859,22.590966274972324
580,113.32912886990059,22.5911817316987
581,113.93175909215236,22.5914543684084
582,113.2625438447854,22.591628665706764
583,113.27874265903431,22.59173587473459
584,113.95327875224432,22.592211674553948
585,113.33874777228658,22.59267848294484
586,113.85111779434358,22.593065134044362
587,113.25475585015093,22.59397297046945
588,113.26966037791573,22.59444626533145
589,113.9958083196052,22.59471811834457
590,113.99454601435178,22.594888261713052
591,113.89744982838377,22.59517921381393
592,113.99464589854642,22.59566950864841
593,113.21471284796465,22.595717773120214
594,113.38485088750065,22.596017085541444
595,113.33395330303028,22.59638536363636
596,113.22480505845249,22.596772729609565
597,113.3363810099128,22.596891553417212
598,114.00102910592544,22.597079933274784
599,113.26087958694256,22.59714589577715
600,113.31263798380822,22.597203104813428
601,113.84489574055068,22.59722860137446
602,113.39541683480064,22.59732874295753
603,113.3704109326302,22.597432602878428
604,114.13984192292595,22.597583382271882
605,114.19985454913972,22.59771085000576
606,113.26852534026408,22.59794756058439
607,113.88565635324717,22.59818852901441
608,114.00711365455179,22.598229342879943
609,113.98460450634389,22.59872177635703
610,113.28071762845757,22.599289157601017
611,113.28658156672236,22.59950769077158
612,113.3020700563528,22.599694375230285
613,113.88241004277168,22.59986139978364
614,113.48033596747084,22.600373037461576
615,113.39459199999999,22.600443
616,113.319675,22.60067500000001
617,113.2535809594339,22.60074979487304
618,113.23293296632414,22.600872693983803
619,114.12819031185663,22.601019368900108
620,113.85747939531643,22.601347921508328
621,114.11359925888009,22.601576387475824
622,113.85095162332279,22.601885463730067
623,113.97458200000001,22.602086
624,114.05358224488779,22.60270291043964
625,114.11957463380683,22.60279629696485
626,113.24395135343977,22.602845130686344
627,114.18219099779829,22.60350805498522
628,114.05996979452064,22.604012677824844
629,113.87156707372196,22.60493362437149
630,113.46989153694136,22.605193231880484
631,114.05814396055351,22.605428926647164
632,113.89327797911685,22.60687103186308
633,113.84862129497152,22.60687209637889
634,113.8579962187872,22.60749162493369
635,114.13214820452707,22.6077511050816
636,113.29573386482448,22.608178310330445
637,113.19518865664406,22.60839108949784
638,113.8695552084035,22.60841186187304
639,113.49710526276392,22.60864139095409
640,113.84249109836806,22.608952066898297
641,114.0435118090064,22.609098924809388
642,114.06643502224917,22.60938102348573
643,114.17962002999658,22.60953034065357
644,114.12192225720231,22.60954921644307
645,113.87685934898369,22.609797916727853
646,113.29195527691765,22.61016479023213
647,113.23758255555555,22.61043811111111
648,113.2522682238891,22.61131449867917
649,113.39199068787472,22.61138295341609
650,113.19295352927244,22.611383019629432
651,113.22460587671608,22.611748219362624
652,114.1583401491257,22.61185455880969
653,113.22826172115478,22.61202676449189
654,114.05026589167751,22.612064962368642
655,113.18445653777503,22.612069540283827
656,114.14991850199229,22.61215952786088
657,113.21419698035622,22.61254649362597
658,113.25896766410469,22.61295449341321
659,114.11172022926272,22.613092325751936
660,113.49263595077629,22.6132260168324
661,114.1398724799988,22.613907034983267
662,113.3382265543862,22.614303724058136
663,114.16959613552,22.61439169161293
664,114.21566399999999,22.614517000000003
665,113.33915312741993,22.615065406387984
666,113.22208660602524,22.615915165904283
667,114.12735217082668,22.61626145268341
668,113.86297679556513,22.616507902352385
669,114.16914455135868,22.61681122159093
670,113.27388614285714,22.618224142857148
671,113.25769983796349,22.61826668223672
672,113.30857045010036,22.618496905684207
673,113.24422872218572,22.618762535383016
674,113.25358863815373,22.619135320761213
675,114.14234367167484,22.61917504564423
676,114.12113084350555,22.619194058507308
677,114.11257489342864,22.61964445696882
678,113.84999257623322,22.619685265045103
679,114.04682732678414,22.61970606594748
680,114.15105909566392,22.61980539318744
681,113.21311066841764,22.61984633037881
682,113.93581414622109,22.61995339592255
683,113.18816004484688,22.620060657146787
684,113.8705978198689,22.62072350628893
685,114.15827892931354,22.62138135136641
686,113.19652945983069,22.62142218091332
687,113.29142337627957,22.621485707049903
688,113.31758605911048,22.62154610028912
689,113.98409204244992,22.62157955012051
690,114.04359829999815,22.621738655892536
691,113.27692367757591,22.6220784433427
692,114.06959127683979,22.622364633403286
693,114.03236422827028,22.622603904166326
694,113.29774567098566,22.622977927383452
695,113.1835901628045,22.623377451747896
696,114.0632615,22.62353
697,113.98640107525604,22.624312530220838
698,113.2302869209642,22.624499041747484
699,113.50094015724704,22.624601359865927
700,113.494872,22.624931
701,113.238455,22.625365500664238
702,113.26951226481813,22.62587999729925
703,114.15885213478757,22.625903653940178
704,113.3183752749652,22.626567375095693
705,113.41963100000001,22.627166
706,113.29232512437248,22.627467328674694
707,113.29647947506486,22.627493378449607
708,113.2573907586212,22.62753443309037
709,113.19064939023892,22.627575527669865
710,113.30760875428642,22.627816837404648
711,113.94740363143565,22.628131478273268
712,114.06953215627554,22.628620643588988
713,113.50571334288307,22.628891540964823
714,113.856544,22.629005
715,113.98762458004292,22.629104355142864
716,114.19772279103032,22.629176340687252
717,114.04669164316287,22.629335242656712
718,114.04087337106907,22.62955491553753
719,113.98083226900236,22.629567726381374
720,114.11848581184596,22.629603052033854
721,114.13150627594163,22.62976442975509
722,113.32845177751452,22.629819414713587
723,114.1504343264862,22.62984494212313
724,113.49833653995172,22.629887102952704
725,113.85217494512732,22.630116855696077
726,113.34066599735851,22.6302661282127
727,114.09638599999998,22.630505
728,114.11370839847773,22.63054489900808
729,113.49387996888616,22.630667499696198
730,114.0301914246987,22.63070184703301
731,113.20931971928343,22.63084834623514
732,114.191309,22.630880000000005
733,113.27914790084894,22.631103908371372
734,114.23018832033695,22.631217672322244
735,113.18208350389929,22.631247111849195
736,113.86751180219414,22.63151996645417
737,113.22799099999996,22.631922
738,114.08026423373768,22.632015074034623
739,113.47303818446596,22.63218458252427
740,114.13711989753807,22.632252096315646
741,113.1998301251306,22.63225376309433
742,113.36905151054295,22.63321392846609
743,114.06455805553725,22.633376060013905
744,114.08740541683159,22.633448408539447
745,114.01435089111328,22.63369369506836
746,114.02218446900407,22.634704655093426
747,113.84247167122405,22.63485992532981
748,113.97670146082815,22.635565893332572
749,114.11734534122203,22.635643471640392
750,113.51254404359676,22.63570555954089
751,114.0892487774522,22.63604168597933
752,113.1928239880784,22.63642254207896
753,113.22747769971865,22.63651709789197
754,114.15687664851843,22.63669113238761
755,113.8462301594464,22.63676989810369
756,113.48082920835928,22.63711921495976
757,114.02170905208565,22.637177574202237
758,113.20906304955707,22.63725588434065
759,114.13288898466624,22.63734443913464
760,114.11299654899534,22.63741021577664
761,113.20160681371841,22.63773681796537
762,114.06854835602456,22.637960499571857
763,113.27834776137728,22.6379983717068
764,114.07775392435622,22.638114195119947
765,114.22306733538885,22.63845184210514
766,113.87085119732248,22.63850431516889
767,114.22918090859491,22.638919970330356
768,113.94039454751369,22.639256036751924
769,113.95435025293341,22.63926878219161
770,113.8408847552155,22.639383550152345
771,114.19335661073679,22.639877993031625
772,114.23689083925026,22.64010015323527
773,114.17972793390601,22.640102206287953
774,114.043995772572,22.640240972342554
775,113.36897094596183,22.64024627169047
776,114.206133962912,22.64065177763802
777,113.27003800857919,22.640857810643173
778,113.26261756560051,22.640971039105644
779,113.25414099999999,22.641
780,114.0277950833678,22.64101694869872
781,114.0589475574106,22.64106984872092
782,113.292475,22.641149
783,114.19878024397717,22.641379304546305
784,114.04657705151716,22.64153950620261
785,114.01470737243729,22.642941372533546
786,113.92882350389984,22.643039310878855
787,113.44708722195702,22.64316607950525
788,114.17039929850992,22.64365143315025
